"id","puzzle_id","team_id","guess","is_correct","submit_time"
"1767","math","6e979f1f-c910-4710-ac5b-01838d6793a2","HORSE","true","2024-11-25 08:40:06.52+00"
"1768","flag-code","6e979f1f-c910-4710-ac5b-01838d6793a2","WAVER","true","2024-11-25 08:40:27.37+00"
"1769","record-time","8d81ab82-4942-41e3-90a8-3b58e9c05636","GUINNESS","true","2024-11-25 08:42:02.632+00"
"1770","carberry","b4afd7a8-74a8-462b-8854-f5f35239d4b9","HECTOR","true","2024-11-25 08:42:37.729+00"
"1771","who-am-i","6e979f1f-c910-4710-ac5b-01838d6793a2","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-25 08:43:09.066+00"
"1772","public-eye-exam","8d81ab82-4942-41e3-90a8-3b58e9c05636","EYECHARTOFRPICTUREGAME","false","2024-11-25 08:43:47.39+00"
"1773","shiritori","8027df2c-5617-4b42-88f3-7d3e88156eb4","CENTRIC","false","2024-11-25 08:44:10.427+00"
"1774","public-eye-exam","8d81ab82-4942-41e3-90a8-3b58e9c05636","ITSLESSBLURRYNOW","false","2024-11-25 08:44:26.956+00"
"1775","objections","6d2b2acc-939b-4385-8e31-c8d8c19319ba","BUT","true","2024-11-25 08:44:44.047+00"
"1776","shiritori","3e65f7e8-674d-490b-bab2-6154e3c24f2d","CALE","false","2024-11-25 08:47:26.172+00"
"1777","shiritori","3e65f7e8-674d-490b-bab2-6154e3c24f2d","CEND","false","2024-11-25 08:47:43.991+00"
"1778","shiritori","3e65f7e8-674d-490b-bab2-6154e3c24f2d","CENT","true","2024-11-25 08:48:05.37+00"
"1779","shiritori","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","ENDOSKELETON","false","2024-11-25 08:50:38.563+00"
"1780","shiritori","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","BOXEND","false","2024-11-25 08:51:23.449+00"
"1781","shiritori","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","CENT","true","2024-11-25 08:52:43.013+00"
"1782","incomplete-instrumentation","3e65f7e8-674d-490b-bab2-6154e3c24f2d","CASTANETS","false","2024-11-25 08:54:01.033+00"
"1783","incomplete-instrumentation","3e65f7e8-674d-490b-bab2-6154e3c24f2d","CAST","true","2024-11-25 08:54:07.716+00"
"1784","record-time","3e65f7e8-674d-490b-bab2-6154e3c24f2d","GUIDANCE","false","2024-11-25 08:55:50.048+00"
"1785","triple-threat","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","SALTED","false","2024-11-25 08:56:30.667+00"
"1786","record-time","3e65f7e8-674d-490b-bab2-6154e3c24f2d","GUINNESS","true","2024-11-25 08:57:24.852+00"
"1787","triple-threat","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","SALTER","true","2024-11-25 08:58:00.042+00"
"1788","objections","8027df2c-5617-4b42-88f3-7d3e88156eb4","ARGUMENTATIVE","false","2024-11-25 08:59:00.302+00"
"1789","objections","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","ART","false","2024-11-25 09:03:16.865+00"
"1790","gone-yesterday","6e979f1f-c910-4710-ac5b-01838d6793a2","BACKFILLS","true","2024-11-25 09:03:30.029+00"
"1791","alice","b9c34188-36c8-489f-a2b9-b304e3fa69cf","SCRYMEARIVER","true","2024-11-25 09:07:28.272+00"
"1792","alice","b4afd7a8-74a8-462b-8854-f5f35239d4b9","SCRYTEARIVER","false","2024-11-25 09:08:08.24+00"
"1793","objections","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","BRO","false","2024-11-25 09:10:10.644+00"
"1794","alice","b4afd7a8-74a8-462b-8854-f5f35239d4b9","SCRYMEARIVER","true","2024-11-25 09:10:28.648+00"
"1795","carberry-2","3e65f7e8-674d-490b-bab2-6154e3c24f2d","EILEITHYIA","false","2024-11-25 09:11:40.609+00"
"1796","carberry-2","3e65f7e8-674d-490b-bab2-6154e3c24f2d","ILITHYIA","false","2024-11-25 09:11:48.393+00"
"1797","carberry-2","3e65f7e8-674d-490b-bab2-6154e3c24f2d","HELENOFTROY","true","2024-11-25 09:12:44.73+00"
"1798","staze","b4afd7a8-74a8-462b-8854-f5f35239d4b9","IDAHO","false","2024-11-25 09:14:48.099+00"
"1799","staze","b4afd7a8-74a8-462b-8854-f5f35239d4b9","MAINE","false","2024-11-25 09:14:50.213+00"
"1800","staze","b4afd7a8-74a8-462b-8854-f5f35239d4b9","TEXAS","false","2024-11-25 09:15:01.866+00"
"1801","carberry-2","9abfee85-1e45-4326-86a9-862e51002dbc","HELENOFTROY","true","2024-11-25 09:17:20.199+00"
"1802","prada","fbf39340-3340-41ec-a5d7-fd2bc01f147b","DEVILSBEDPOST","true","2024-11-25 09:21:38.129+00"
"1803","carberry-2","fbf39340-3340-41ec-a5d7-fd2bc01f147b","HELENOFTROY","true","2024-11-25 09:21:46.332+00"
"1804","prefix","3e65f7e8-674d-490b-bab2-6154e3c24f2d","HALLEYSCOMET","false","2024-11-25 09:23:06.507+00"
"1805","previous-commute","8027df2c-5617-4b42-88f3-7d3e88156eb4","BUSING","true","2024-11-25 09:24:07.761+00"
"1806","carberry","4d46d006-7333-4a9b-b3cd-a438c1b605a9","THESEUS","false","2024-11-25 09:26:05.173+00"
"1807","objections","9abfee85-1e45-4326-86a9-862e51002dbc","BUT","true","2024-11-25 09:27:29.989+00"
"1808","carberry","4d46d006-7333-4a9b-b3cd-a438c1b605a9","HECTOR","true","2024-11-25 09:29:14.354+00"
"1809","maize-maze","b9c34188-36c8-489f-a2b9-b304e3fa69cf","ASBESTOSPOSSIBLE","true","2024-11-25 09:29:15.477+00"
"1810","redacted","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","PARAGRAPHICALLY","true","2024-11-25 09:30:00.148+00"
"1811","triple-threat","4d46d006-7333-4a9b-b3cd-a438c1b605a9","SALTER","true","2024-11-25 09:34:41.031+00"
"1812","prefix","8027df2c-5617-4b42-88f3-7d3e88156eb4","PLUM","true","2024-11-25 09:37:27.04+00"
"1813","alice","3e65f7e8-674d-490b-bab2-6154e3c24f2d","SCRYMEARIVER","true","2024-11-25 09:39:37.921+00"
"1814","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","ERA","false","2024-11-25 09:39:38.216+00"
"1815","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","ERR","false","2024-11-25 09:39:45.14+00"
"1816","redacted","45e86f07-dc04-4972-9e96-ab2dbad89986","PARAGRAPHICALLY","true","2024-11-25 09:43:42.553+00"
"1817","record-time","8027df2c-5617-4b42-88f3-7d3e88156eb4","GUINNESS","true","2024-11-25 09:45:51.862+00"
"1818","bould-idea","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CURVES","false","2024-11-25 09:47:57.403+00"
"1819","bould-idea","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CURVED","false","2024-11-25 09:48:30.842+00"
"1820","shiritori","6e979f1f-c910-4710-ac5b-01838d6793a2","CENT","true","2024-11-25 09:48:53.758+00"
"1821","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","ART","false","2024-11-25 09:51:22.36+00"
"1822","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","LRT","false","2024-11-25 09:51:59.427+00"
"1823","bould-idea","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CLOSED","false","2024-11-25 09:52:33.064+00"
"1824","bould-idea","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CLOVED","false","2024-11-25 09:56:16.578+00"
"1825","shiritori","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","DESCEND","false","2024-11-25 09:59:21.768+00"
"1826","shiritori","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","CINDER","false","2024-11-25 10:01:52.94+00"
"1827","bould-idea","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CLOVER","true","2024-11-25 10:03:48.773+00"
"1828","incomplete-instrumentation","6e979f1f-c910-4710-ac5b-01838d6793a2","CASTANETS","false","2024-11-25 10:04:13.157+00"
"1829","incomplete-instrumentation","6e979f1f-c910-4710-ac5b-01838d6793a2","CAST","true","2024-11-25 10:04:49.467+00"
"1830","shiritori","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","DESCENT","false","2024-11-25 10:05:30.906+00"
"1831","shiritori","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","CENT","true","2024-11-25 10:09:05.23+00"
"1832","carberry","6d2b2acc-939b-4385-8e31-c8d8c19319ba","HECTOR","true","2024-11-25 10:09:22.65+00"
"1833","bould-idea","6d2b2acc-939b-4385-8e31-c8d8c19319ba","CLOVER","true","2024-11-25 10:13:35.881+00"
"1834","math","6d2b2acc-939b-4385-8e31-c8d8c19319ba","MA","false","2024-11-25 10:16:07.93+00"
"1835","math","6d2b2acc-939b-4385-8e31-c8d8c19319ba","HORSE","true","2024-11-25 10:16:29.873+00"
"1836","carberry-2","6e979f1f-c910-4710-ac5b-01838d6793a2","HELENOFTROY","true","2024-11-25 10:17:32.645+00"
"1837","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ART","false","2024-11-25 10:18:09.407+00"
"1838","who-am-i","6d2b2acc-939b-4385-8e31-c8d8c19319ba","CENTRALEXECUTIVECOMMITTEEOFTHEUSSR","false","2024-11-25 10:20:10.318+00"
"1839","who-am-i","6d2b2acc-939b-4385-8e31-c8d8c19319ba","CEC","false","2024-11-25 10:20:23.573+00"
"1840","redacted","4d46d006-7333-4a9b-b3cd-a438c1b605a9","PARAGRAPHICALLY","true","2024-11-25 10:20:28.381+00"
"1841","spindle-choreography","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","TOPOLOGY","false","2024-11-25 10:22:20.461+00"
"1842","who-am-i","6d2b2acc-939b-4385-8e31-c8d8c19319ba","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-25 10:22:20.601+00"
"1843","previous-commute","6d2b2acc-939b-4385-8e31-c8d8c19319ba","ZOOMIN","false","2024-11-25 10:22:51.645+00"
"1844","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","LRT","false","2024-11-25 10:23:38.719+00"
"1845","record-time","6e979f1f-c910-4710-ac5b-01838d6793a2","GUINESS","false","2024-11-25 10:26:14.379+00"
"1846","record-time","6e979f1f-c910-4710-ac5b-01838d6793a2","GUINNESS","true","2024-11-25 10:26:20.191+00"
"1847","flag-code","4d46d006-7333-4a9b-b3cd-a438c1b605a9","WAVER","true","2024-11-25 10:29:21.941+00"
"1848","math","4d46d006-7333-4a9b-b3cd-a438c1b605a9","SEVEN","false","2024-11-25 10:31:39.846+00"
"1849","math","4d46d006-7333-4a9b-b3cd-a438c1b605a9","HORSE","true","2024-11-25 10:31:43.623+00"
"1850","who-am-i","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-25 10:32:43.425+00"
"1851","public-eye-exam","b9c34188-36c8-489f-a2b9-b304e3fa69cf","PEEKPERFORMANCE","true","2024-11-25 10:33:31.621+00"
"1852","gate-lock","b9c34188-36c8-489f-a2b9-b304e3fa69cf","ESCKEY","true","2024-11-25 10:34:36.519+00"
"1853","prefix","6d2b2acc-939b-4385-8e31-c8d8c19319ba","PLUM","true","2024-11-25 10:37:25.748+00"
"1854","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","LET","false","2024-11-25 10:38:37.1+00"
"1855","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","CRY","false","2024-11-25 10:39:06.542+00"
"1856","prefix","6e979f1f-c910-4710-ac5b-01838d6793a2","BUMAGEBERMET","false","2024-11-25 10:40:46.454+00"
"1857","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","LOT","false","2024-11-25 10:47:48.982+00"
"1858","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ATTORNEY","false","2024-11-25 10:49:27.144+00"
"1859","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ALT","false","2024-11-25 10:49:31.872+00"
"1860","triple-threat","5424071e-33cf-46bb-b908-fba5bdcbcc55","SALTER","true","2024-11-25 10:49:49.863+00"
"1861","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ALTER","false","2024-11-25 10:49:55.177+00"
"1862","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ERT","false","2024-11-25 10:51:30.964+00"
"1863","prefix","b9c34188-36c8-489f-a2b9-b304e3fa69cf","PLUM","true","2024-11-25 10:51:53.856+00"
"1864","prefix","6e979f1f-c910-4710-ac5b-01838d6793a2","PLUMB","false","2024-11-25 10:52:56.825+00"
"1865","prefix","6e979f1f-c910-4710-ac5b-01838d6793a2","PLUM","true","2024-11-25 10:52:58.649+00"
"1866","gone-yesterday","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BACKFIRES","false","2024-11-25 10:55:45.63+00"
"1867","gone-yesterday","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BACKFILLS","true","2024-11-25 10:55:50.002+00"
"1868","gone-yesterday","6d2b2acc-939b-4385-8e31-c8d8c19319ba","BACKFILLS","true","2024-11-25 10:56:30.104+00"
"1869","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","BET","false","2024-11-25 10:56:51.64+00"
"1870","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","BEG","false","2024-11-25 10:57:01.415+00"
"1871","incomplete-instrumentation","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","CASTANETS","false","2024-11-25 10:58:33.493+00"
"1872","incomplete-instrumentation","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","CAST","true","2024-11-25 10:58:42.343+00"
"1873","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","CRT","false","2024-11-25 10:59:15.576+00"
"1874","prada","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BEDPOST","false","2024-11-25 11:04:40.007+00"
"1875","prada","4d46d006-7333-4a9b-b3cd-a438c1b605a9","DEVILSBEDPOST","true","2024-11-25 11:04:45.618+00"
"1876","record-time","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","GUINNESS","true","2024-11-25 11:04:50.862+00"
"1877","spindle-choreography","b9c34188-36c8-489f-a2b9-b304e3fa69cf","ROTATING","false","2024-11-25 11:08:53.764+00"
"1878","spindle-choreography","b9c34188-36c8-489f-a2b9-b304e3fa69cf","MOMENTUM","false","2024-11-25 11:11:22.771+00"
"1879","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","ORT","false","2024-11-25 11:23:49.782+00"
"1880","spindle-choreography","b9c34188-36c8-489f-a2b9-b304e3fa69cf","ROUTINES","false","2024-11-25 11:24:52.925+00"
"1881","spindle-choreography","b9c34188-36c8-489f-a2b9-b304e3fa69cf","AEROBICS","false","2024-11-25 11:25:11.709+00"
"1882","objections","45e86f07-dc04-4972-9e96-ab2dbad89986","BUT","true","2024-11-25 11:26:17.339+00"
"1883","carberry-2","4d46d006-7333-4a9b-b3cd-a438c1b605a9","HELENOFTROY","true","2024-11-25 11:28:38.023+00"
"1884","carberry-2","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","HELENOFTROY","true","2024-11-25 11:39:03.853+00"
"1885","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","COKGIP","false","2024-11-25 11:45:07.748+00"
"1886","prefix","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","PLUM","true","2024-11-25 11:49:32.465+00"
"1887","bloodsuckers","6e979f1f-c910-4710-ac5b-01838d6793a2","TUNNELSOFLOVE","false","2024-11-25 11:59:19.098+00"
"1888","prada","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","FOUROFCLUBS","false","2024-11-25 12:00:08.703+00"
"1889","prada","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","OFCLUBS","false","2024-11-25 12:00:13.824+00"
"1890","prada","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","DEVILSBEDPOST","true","2024-11-25 12:00:19.543+00"
"1891","incomplete-instrumentation","4d46d006-7333-4a9b-b3cd-a438c1b605a9","ANAEOLNAR","false","2024-11-25 12:01:04.524+00"
"1892","previous-commute","1af8c644-4dfa-4aae-9c4f-d03ec273f214","FUSING","false","2024-11-25 12:02:43.976+00"
"1893","bloodsuckers","6e979f1f-c910-4710-ac5b-01838d6793a2","TUNNELOFLOVE","false","2024-11-25 12:02:45.03+00"
"1894","carberry","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","TROY","false","2024-11-25 12:03:23.066+00"
"1895","carberry","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","HECTOR","true","2024-11-25 12:04:02.117+00"
"1896","previous-commute","1af8c644-4dfa-4aae-9c4f-d03ec273f214","FUSION","false","2024-11-25 12:04:02.812+00"
"1897","carberry-2","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","HELENOFTROY","true","2024-11-25 12:05:48.806+00"
"1898","previous-commute","1af8c644-4dfa-4aae-9c4f-d03ec273f214","BUSING","true","2024-11-25 12:06:02.954+00"
"1899","record-time","4d46d006-7333-4a9b-b3cd-a438c1b605a9","GUINNESS","true","2024-11-25 12:07:15.166+00"
"1900","triple-threat","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","FIVE","false","2024-11-25 12:10:07.946+00"
"1901","bloodsuckers","6e979f1f-c910-4710-ac5b-01838d6793a2","SUMMEROFLOVE","false","2024-11-25 12:12:40.232+00"
"1902","bloodsuckers","6e979f1f-c910-4710-ac5b-01838d6793a2","RUNNEROFLOVE","false","2024-11-25 12:14:29.619+00"
"1903","prefix","4d46d006-7333-4a9b-b3cd-a438c1b605a9","PLUM","true","2024-11-25 12:14:43.487+00"
"1904","redacted","e4a88942-0e6f-4247-bd4a-1455bf2bf70e","BIOGRAPHY","false","2024-11-25 12:15:20.957+00"
"1905","previous-commute","6e979f1f-c910-4710-ac5b-01838d6793a2","BUSING","true","2024-11-25 12:16:00.725+00"
"1906","previous-commute","fec85dd0-2a55-43a6-8707-b4e35333f242","BUSING","true","2024-11-25 12:20:36.405+00"
"1907","redacted","f7792d64-abcc-4c64-9e89-2335553cc459","PARAGRAPHICGRAPHICALLY","false","2024-11-25 12:28:04.46+00"
"1908","redacted","f7792d64-abcc-4c64-9e89-2335553cc459","PARAGRAPHICALLY","true","2024-11-25 12:28:27.382+00"
"1909","alice","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","SCRYMEARIVER","true","2024-11-25 12:28:58.171+00"
"1910","objections","f7792d64-abcc-4c64-9e89-2335553cc459","ACE","false","2024-11-25 12:30:01.277+00"
"1911","public-eye-exam","6e979f1f-c910-4710-ac5b-01838d6793a2","PEEKPERFORMANCE","true","2024-11-25 12:31:47.044+00"
"1912","objections","6e979f1f-c910-4710-ac5b-01838d6793a2","BUT","true","2024-11-25 12:35:58.693+00"
"1913","incomplete-instrumentation","8027df2c-5617-4b42-88f3-7d3e88156eb4","CASTANETS","false","2024-11-25 12:37:44.36+00"
"1914","incomplete-instrumentation","8027df2c-5617-4b42-88f3-7d3e88156eb4","NETS","false","2024-11-25 12:37:48.514+00"
"1915","incomplete-instrumentation","8027df2c-5617-4b42-88f3-7d3e88156eb4","CAST","true","2024-11-25 12:37:51.63+00"
"1916","public-eye-exam","1af8c644-4dfa-4aae-9c4f-d03ec273f214","PEEKPERFORMANCE","true","2024-11-25 12:39:20.717+00"
"1917","prada","6e979f1f-c910-4710-ac5b-01838d6793a2","DETAILS","false","2024-11-25 12:42:05.171+00"
"1918","prada","6e979f1f-c910-4710-ac5b-01838d6793a2","DETAIL","false","2024-11-25 12:42:21.184+00"
"1919","carberry","01d55a61-487f-4cb0-b08f-4b335bfc53ea","HECTOR","true","2024-11-25 12:43:43.592+00"
"1920","triple-threat","22f838ae-abce-4ad8-a860-ae1efd798ea7","SOWASA","false","2024-11-25 12:46:36.267+00"
"1921","prada","6e979f1f-c910-4710-ac5b-01838d6793a2","DEVILSBEDPOST","true","2024-11-25 12:48:22.532+00"
"1922","staze","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","GALOP","true","2024-11-25 12:49:08.657+00"
"1923","objections","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","BUT","true","2024-11-25 12:53:44.066+00"
"1924","triple-threat","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","ONE","false","2024-11-25 12:55:24.374+00"
"1925","triple-threat","22f838ae-abce-4ad8-a860-ae1efd798ea7","SIRBARTON","false","2024-11-25 12:55:32.643+00"
"1926","incomplete-instrumentation","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","CASTANETS","false","2024-11-25 12:55:46.812+00"
"1927","incomplete-instrumentation","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","CASTANETO","false","2024-11-25 12:55:50.59+00"
"1928","prefix","45e86f07-dc04-4972-9e96-ab2dbad89986","STEW","false","2024-11-25 12:55:52.939+00"
"1929","prefix","45e86f07-dc04-4972-9e96-ab2dbad89986","STILL","false","2024-11-25 12:55:56.641+00"
"1930","incomplete-instrumentation","5fbbfa3a-9fe5-449c-a639-4f2b1d3bb4bb","CAST","true","2024-11-25 12:56:07.841+00"
"1931","prefix","45e86f07-dc04-4972-9e96-ab2dbad89986","PLUM","true","2024-11-25 12:57:01.813+00"
"1932","triple-threat","22f838ae-abce-4ad8-a860-ae1efd798ea7","SALTER","true","2024-11-25 12:57:35.024+00"
"1933","triple-threat","01d55a61-487f-4cb0-b08f-4b335bfc53ea","OSSAWA","false","2024-11-25 13:00:19.397+00"
"1934","carberry","22f838ae-abce-4ad8-a860-ae1efd798ea7","RACINET","false","2024-11-25 13:01:11.933+00"
"1935","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","GOPICK","false","2024-11-25 13:01:45.558+00"
"1936","triple-threat","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","SALTER","true","2024-11-25 13:02:36.196+00"
"1937","alice","6e979f1f-c910-4710-ac5b-01838d6793a2","SCRYMEARIVER","true","2024-11-25 13:07:20.29+00"
"1938","objections","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","LIT","false","2024-11-25 13:08:16.397+00"
"1939","spindle-choreography","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","CALCULUS","true","2024-11-25 13:12:54.81+00"
"1940","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","RUSING","false","2024-11-25 13:13:05.104+00"
"1941","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","RISING","false","2024-11-25 13:14:10.977+00"
"1942","triple-threat","01d55a61-487f-4cb0-b08f-4b335bfc53ea","SHORTS","false","2024-11-25 13:15:01.676+00"
"1943","redacted","22f838ae-abce-4ad8-a860-ae1efd798ea7","SCP","false","2024-11-25 13:17:10.49+00"
"1944","bloodsuckers","fec85dd0-2a55-43a6-8707-b4e35333f242","PUNGENTCLOVE","false","2024-11-25 13:20:39.024+00"
"1945","bloodsuckers","fec85dd0-2a55-43a6-8707-b4e35333f242","GARLIC","true","2024-11-25 13:20:52.529+00"
"1946","previous-commute","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BUSSES","false","2024-11-25 13:22:19.759+00"
"1947","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","RUSIUG","false","2024-11-25 13:22:43.974+00"
"1948","redacted","22f838ae-abce-4ad8-a860-ae1efd798ea7","PARAGRAPHICALLY","true","2024-11-25 13:23:24.066+00"
"1949","previous-commute","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BUSIUN","false","2024-11-25 13:25:11.336+00"
"1950","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","BUSIUG","false","2024-11-25 13:26:46.59+00"
"1951","previous-commute","4d46d006-7333-4a9b-b3cd-a438c1b605a9","BUSING","true","2024-11-25 13:26:51.821+00"
"1952","previous-commute","45e86f07-dc04-4972-9e96-ab2dbad89986","BUSING","true","2024-11-25 13:26:52.708+00"
"1953","spindle-choreography","0495847e-de9c-4c6f-85c2-368cffee3e05","WHYYESMOREIMPORTANTLY","false","2024-11-25 13:27:16.404+00"
"1954","staze","6e979f1f-c910-4710-ac5b-01838d6793a2","GALOP","true","2024-11-25 13:28:52.763+00"
"1955","prada","0495847e-de9c-4c6f-85c2-368cffee3e05","PRADA","false","2024-11-25 13:29:33.853+00"
"1956","bloodsuckers","0495847e-de9c-4c6f-85c2-368cffee3e05","FUNGEABILITY","false","2024-11-25 13:29:43.659+00"
"1957","objections","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","BRT","false","2024-11-25 13:33:05.825+00"
"1958","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","RIDES","false","2024-11-25 13:33:41.984+00"
"1959","maize-maze","6e979f1f-c910-4710-ac5b-01838d6793a2","ASBESTOSPOSSIBLE","true","2024-11-25 13:34:12.19+00"
"1960","objections","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","BEOURTEA","false","2024-11-25 13:34:21.662+00"
"1961","gone-yesterday","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","BACKFILLS","true","2024-11-25 13:34:29.45+00"
"1962","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","RIENDS","false","2024-11-25 13:35:02.731+00"
"1963","gate-lock","6e979f1f-c910-4710-ac5b-01838d6793a2","ESCKEY","true","2024-11-25 13:36:52.499+00"
"1964","objections","15ba5311-dc23-4ed7-bb65-5ddb259f9c9e","BEARTY","false","2024-11-25 13:37:55.838+00"
"1965","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","RICENT","false","2024-11-25 13:38:12.992+00"
"1966","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","RICEND","false","2024-11-25 13:38:15.347+00"
"1967","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","RECENT","false","2024-11-25 13:38:17.65+00"
"1968","shiritori","4d46d006-7333-4a9b-b3cd-a438c1b605a9","CENT","true","2024-11-25 13:38:29.79+00"
"1969","spindle-choreography","6e979f1f-c910-4710-ac5b-01838d6793a2","TO","false","2024-11-25 13:41:34.497+00"
"1970","spindle-choreography","6e979f1f-c910-4710-ac5b-01838d6793a2","CALCULUS","true","2024-11-25 13:41:41.539+00"
"1971","previous-commute","0495847e-de9c-4c6f-85c2-368cffee3e05","BUSING","true","2024-11-25 13:42:10.332+00"
"1972","bloodsuckers","6e979f1f-c910-4710-ac5b-01838d6793a2","GARLIC","true","2024-11-25 13:44:06.02+00"
"1973","carberry","9c91628c-bc6a-4d88-a4dc-e26e51e005cd","HERCULES","false","2024-11-25 13:45:02.375+00"
"1974","prefix","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","PLUM","true","2024-11-25 13:46:23.599+00"
"1975","bloodsuckers","0495847e-de9c-4c6f-85c2-368cffee3e05","GARLIC","true","2024-11-25 13:46:45.074+00"
"1976","redacted","b782ebd4-2ed2-4cdd-99e2-273c569dcbe0","PARAGRAPHICALLY","true","2024-11-25 13:49:54.716+00"
"1977","bould-idea","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","CHOREO","false","2024-11-25 13:51:43.422+00"
"1978","bould-idea","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","CLOSED","false","2024-11-25 13:56:56.924+00"
"1979","bould-idea","b95bfe97-7915-4fbf-bd91-e94bf1fe56a5","CLOVER","true","2024-11-25 13:57:00.096+00"
"1980","carberry","22f838ae-abce-4ad8-a860-ae1efd798ea7","ACHILLES","false","2024-11-25 13:58:26.351+00"
"1981","carberry","22f838ae-abce-4ad8-a860-ae1efd798ea7","PATROKLOS","false","2024-11-25 13:58:33.449+00"
"1982","carberry","22f838ae-abce-4ad8-a860-ae1efd798ea7","ODYSSEUS","false","2024-11-25 13:58:57.66+00"
